Local time,Open,High,Low,Close,Volume
20.11.2022 16:00:00.000 GMT-0600,4.54636,4.60636,4.49445,4.49785,158142.59970000002
27.11.2022 16:00:00.000 GMT-0600,4.51826,4.54205,4.42945,4.43115,202080.5195
04.12.2022 16:00:00.000 GMT-0600,4.43396,4.50326,4.40948,4.44356,160892.49039999998
11.12.2022 16:00:00.000 GMT-0600,4.44895,4.46806,4.36345,4.41967,327794.9995999999
18.12.2022 16:00:00.000 GMT-0600,4.42405,4.43468,4.36265,4.36356,269455.7306000001
25.12.2022 16:00:00.000 GMT-0600,4.36369,4.42623,4.35190,4.37013,222494.74009999985
01.01.2023 16:00:00.000 GMT-0600,4.36480,4.47810,4.36220,4.40255,283679.4613000001
08.01.2023 16:00:00.000 GMT-0600,4.40495,4.40835,4.31245,4.31955,314408.9281000001
15.01.2023 16:00:00.000 GMT-0600,4.32996,4.40144,4.31393,4.33099,293959.9801
22.01.2023 16:00:00.000 GMT-0600,4.32616,4.34956,4.31135,4.32450,227110.91980000003
29.01.2023 16:00:00.000 GMT-0600,4.32182,4.37171,4.26123,4.36626,283772.5902000001
05.02.2023 16:00:00.000 GMT-0600,4.36146,4.47945,4.35221,4.45810,279962.31919999997
12.02.2023 16:00:00.000 GMT-0600,4.45626,4.50125,4.40855,4.44480,276077.4998000001
19.02.2023 16:00:00.000 GMT-0600,4.44505,4.49294,4.43215,4.46905,232117.21909999996
26.02.2023 16:00:00.000 GMT-0600,4.46884,4.48094,4.36665,4.42275,230667.02000000002
05.03.2023 16:00:00.000 GMT-0600,4.41706,4.46300,4.36840,4.39141,256181.11019999997
12.03.2023 16:00:00.000 GMT-0500,4.37742,4.46987,4.34622,4.40457,429646.12909999996
19.03.2023 16:00:00.000 GMT-0500,4.38713,4.43275,4.28195,4.35512,259905.00130000006
26.03.2023 16:00:00.000 GMT-0500,4.34243,4.35966,4.27583,4.30669,186244.34980000003
02.04.2023 16:00:00.000 GMT-0500,4.30448,4.34127,4.26012,4.27833,194614.39110000007
09.04.2023 16:00:00.000 GMT-0500,4.28030,4.32863,4.18223,4.21076,185018.91080000004
16.04.2023 16:00:00.000 GMT-0500,4.21600,4.24265,4.18272,4.19342,212904.83009999996
23.04.2023 16:00:00.000 GMT-0500,4.19417,4.20359,4.12425,4.15544,233898.64030000003
30.04.2023 16:00:00.000 GMT-0500,4.14870,4.20101,4.13221,4.14319,241243.30070000005
07.05.2023 16:00:00.000 GMT-0500,4.14034,4.17696,4.10440,4.16270,222879.63009999998
14.05.2023 16:00:00.000 GMT-0500,4.15414,4.22911,4.11321,4.18905,199128.9002999999
21.05.2023 16:00:00.000 GMT-0500,4.19881,4.23367,4.15010,4.21498,232154.151
28.05.2023 16:00:00.000 GMT-0500,4.21031,4.26383,4.16891,4.18553,205844.08730000004
04.06.2023 16:00:00.000 GMT-0500,4.18048,4.20724,4.12248,4.12780,181245.02030000012
11.06.2023 16:00:00.000 GMT-0500,4.12622,4.16555,4.05428,4.07539,240358.03020000007
18.06.2023 16:00:00.000 GMT-0500,4.07210,4.09068,4.02106,4.06951,190231.42919999987
25.06.2023 16:00:00.000 GMT-0500,4.06740,4.11851,4.03279,4.05429,199261.45010000002
02.07.2023 16:00:00.000 GMT-0500,4.06006,4.15324,4.04769,4.05123,241060.87000000075
