Local time,Open,High,Low,Close,Volume
05.02.2023 16:00:00.000 GMT-0600,1.34096,1.34749,1.33374,1.33401,800604.2518999996
12.02.2023 16:00:00.000 GMT-0600,1.33434,1.35369,1.32733,1.34733,769287.1486000001
19.02.2023 16:00:00.000 GMT-0600,1.34790,1.36647,1.34407,1.36037,666788.9974
26.02.2023 16:00:00.000 GMT-0600,1.36094,1.36587,1.35333,1.35952,747000.4009
05.03.2023 16:00:00.000 GMT-0600,1.35994,1.38615,1.35814,1.38196,825886.4999999998
12.03.2023 16:00:00.000 GMT-0500,1.37998,1.38155,1.36510,1.37269,1348802.1250999996
19.03.2023 16:00:00.000 GMT-0500,1.37199,1.38041,1.36300,1.37383,746179.02
26.03.2023 16:00:00.000 GMT-0500,1.37259,1.37448,1.35070,1.35132,502737.4702
02.04.2023 16:00:00.000 GMT-0500,1.34941,1.35360,1.34056,1.35058,468486.43149999983
09.04.2023 16:00:00.000 GMT-0500,1.35143,1.35531,1.33001,1.33569,469725.78939999995
16.04.2023 16:00:00.000 GMT-0500,1.33590,1.35633,1.33420,1.35340,400649.2896
23.04.2023 16:00:00.000 GMT-0500,1.35246,1.36675,1.35222,1.35412,371498.4694000002
30.04.2023 16:00:00.000 GMT-0500,1.35333,1.36389,1.33708,1.33711,433966.3603999999
07.05.2023 16:00:00.000 GMT-0500,1.33792,1.35647,1.33143,1.35538,337152.5904000001
14.05.2023 16:00:00.000 GMT-0500,1.35291,1.35674,1.34035,1.34955,348660.26040000014
21.05.2023 16:00:00.000 GMT-0500,1.34887,1.36542,1.34843,1.36120,367273.80159999983
28.05.2023 16:00:00.000 GMT-0500,1.36062,1.36509,1.34062,1.34263,347770.0687999999
04.06.2023 16:00:00.000 GMT-0500,1.34162,1.34612,1.33126,1.33379,347467.3394
11.06.2023 16:00:00.000 GMT-0500,1.33328,1.33832,1.31772,1.31957,387778.28840000014
18.06.2023 16:00:00.000 GMT-0500,1.31809,1.32692,1.31381,1.31764,405197.0005000001
25.06.2023 16:00:00.000 GMT-0500,1.31772,1.32850,1.31160,1.32431,426040.3694999999
02.07.2023 16:00:00.000 GMT-0500,1.32334,1.33867,1.32026,1.32725,344138.06999999995
